Timestamp (us),X (g),Y (g),Z (g)
924763069,-0.949528,-0.213750,0.050051
924783583,-0.999505,-0.213282,0.049700
924804098,-0.948961,-0.163382,0.003089
924824612,-0.949264,-0.214712,-0.041922
924845127,-0.999412,-0.266055,-0.133270
924865641,-1.099498,-0.264637,-0.087984
924886152,-0.999544,-0.265574,-0.087284
924906666,-1.050088,-0.315474,-0.040673
924927178,-0.949093,-0.162901,0.049075
924947692,-0.948961,-0.163382,0.003089
924968203,-0.998067,-0.061215,0.000789
924988715,-0.998199,-0.060734,0.046775
925009227,-1.098021,-0.060278,0.000088
925029739,-0.998239,-0.113026,-0.090209
925050251,-0.998806,-0.163394,-0.043247
925070763,-1.099365,-0.265118,-0.133971
925091274,-0.999847,-0.316905,-0.132295
925111788,-0.999280,-0.266536,-0.179256
925132299,-1.000151,-0.368235,-0.177306
925152811,-1.049692,-0.316917,-0.178631
925173325,-1.000547,-0.366792,-0.039347
925193840,-0.949264,-0.214712,-0.041922
925214354,-0.949093,-0.162901,0.049075
925234867,-0.949093,-0.162901,0.049075
925275896,-1.049218,-0.213775,-0.042623
925296410,-0.998410,-0.164838,-0.181206
925316924,-1.048861,-0.267511,-0.317565
925337433,-1.099576,-0.369222,-0.361952
925357945,-1.148986,-0.318386,-0.409263
925378458,-1.199094,-0.317436,-0.363628
925398972,-1.099537,-0.316930,-0.224968
925419485,-1.000415,-0.367273,-0.085333
925439997,-0.899248,-0.162888,0.095412
925460511,-0.748619,-0.114406,0.003516
925481024,-0.799109,-0.269372,-0.269827
925501539,-1.000967,-0.575000,-0.495309
925522055,-0.902490,-0.780296,-0.582680
925542572,-0.800097,-0.527948,-0.678828
925563083,-0.899219,-0.477605,-0.818462
925583595,-0.948629,-0.426768,-0.865774
925604107,-0.896305,-0.121178,-0.779302
925624620,-0.796444,-0.069342,-0.595631
925645131,-0.748907,-0.323095,-0.498432
925665644,-0.799965,-0.528429,-0.724814
925686156,-1.047409,-0.272803,-0.823414
925706666,-1.194899,-0.018112,-0.921313
925727180,-1.192552,0.287946,-0.835191
925747693,-1.143274,0.237590,-0.741893
925768207,-1.195823,-0.014745,-0.599409
925788721,-1.096701,-0.065088,-0.459775
925809237,-0.949000,-0.215674,-0.133894
925829751,-1.000243,-0.315462,0.005664
925850264,-1.196498,0.145019,0.087459
925870778,-1.342379,0.603587,0.031646
925891293,-1.495766,0.407848,0.632316
925911807,-1.651526,-0.303600,0.552943
925932321,-0.753538,-0.673268,0.060228
925952834,-0.546614,0.033382,-0.273925
925973347,-1.141376,0.650158,-0.197859
925993858,-1.244205,0.346960,-0.100737
926014368,-0.998938,-0.162913,0.002739
926034881,-0.847966,-0.010808,0.092837
