Timestamp (us),X (g),Y (g),Z (g)
926139991,0.970168,0.081918,0.196368
926160591,0.916981,0.083740,0.289317
926181190,0.917799,0.133016,0.288694
926201791,0.865107,0.083926,0.240587
926222392,0.916600,0.033918,0.242715
926242991,1.125086,-0.068650,0.155525
926263591,1.016638,-0.163015,0.389898
926284191,1.015438,-0.262112,0.343919
926304793,0.912889,-0.162642,0.292437
926325395,0.966019,-0.114097,0.293317
926345996,0.914145,-0.113910,0.244587
926366596,0.964820,-0.213194,0.247338
926387197,1.120937,-0.264666,0.252473
926407798,0.964820,-0.213194,0.247338
926428399,0.965638,-0.163918,0.246714
926448998,0.912508,-0.212463,0.245834
926469597,0.809141,-0.162268,0.194976
926490197,0.808322,-0.211545,0.195600
926510799,0.756391,-0.160992,0.240699
926531401,0.860140,-0.161365,0.338160
926552002,1.384344,0.031149,0.586834
926572603,1.185087,0.474291,0.291845
926593203,0.654490,0.138854,0.470081
926613803,0.912889,-0.162642,0.292437
926634403,0.858940,-0.260462,0.292181
926655004,0.806248,-0.309552,0.244075
926675606,0.913707,-0.113365,0.291813
926696207,0.862652,-0.063903,0.242459
926716809,0.970111,0.132284,0.290197
926737410,1.073098,0.032268,0.294453
926758012,1.072717,-0.017553,0.247850
926778614,1.019587,-0.066097,0.246970
926799215,0.967656,-0.015545,0.292069
926819817,0.968474,0.033732,0.291445
926840418,0.863851,0.035195,0.288438
926861017,0.914526,-0.064089,0.291189
926881616,0.860958,-0.112089,0.337536
926902215,0.967656,-0.015545,0.292069
926922814,0.914907,-0.014268,0.337792
926943413,0.968037,0.034277,0.338672
926964012,0.914907,-0.014268,0.337792
926984614,0.915287,0.035553,0.384394
927005216,0.863794,0.085561,0.382267
927025817,0.757971,-0.012073,0.333280
927046416,0.808209,-0.110812,0.383258
927067016,0.809084,-0.111902,0.288805
927087617,0.807390,-0.160088,0.383882
927108218,0.968037,0.034277,0.338672
927128817,1.232108,0.128081,0.250490
927149417,1.127104,0.079723,0.200880
927170019,1.229272,-0.069569,0.205759
927190622,1.175761,-0.167935,0.158276
927211225,1.174942,-0.217211,0.158900
927231825,1.123011,-0.166658,0.203999
927252426,0.914202,-0.164277,0.150757
927273027,0.862328,-0.164090,0.102027
927293631,0.915020,-0.115000,0.150134
927314234,0.915458,-0.115545,0.102907
927334835,0.915020,-0.115000,0.150134
927355436,0.916276,-0.066269,0.102283
927376038,0.915839,-0.065724,0.149510
927396639,0.915839,-0.065724,0.149510
927417239,0.916276,-0.066269,0.102283
927437844,0.968588,-0.067001,0.103787
927458447,0.965258,-0.213739,0.200112
927479048,1.486893,-0.068322,0.638316
927499646,1.073860,0.131911,0.387658
927520246,0.751805,-0.356462,0.384874
927540846,1.115095,-0.508867,0.444499
927561447,1.220156,-0.510875,0.400280
927582047,1.172698,-0.164120,0.488862
927602648,1.018598,0.035725,0.529081
927623248,0.966724,0.035912,0.480351
927643849,0.862538,0.036830,0.430117
927664451,0.914469,-0.013723,0.385018
927685051,0.967218,-0.015000,0.339296
927705653,0.966400,-0.064276,0.339919
927726253,1.018712,-0.065007,0.341423
927746861,1.019530,-0.015731,0.340799
927767453,0.916163,0.034463,0.289941
927788054,0.968912,0.033187,0.244219
927808652,0.917419,0.083195,0.242091
927829252,0.863470,-0.014626,0.241835
927849856,0.812357,0.085203,0.286310
927870457,0.760046,0.085934,0.284806
927891059,0.865488,0.133747,0.287190
927911661,0.761302,0.134666,0.236956
927932264,0.710246,0.184128,0.187602
927952867,0.812852,0.034292,0.145254
927973470,0.812033,-0.014985,0.145878
927994074,0.863527,-0.064992,0.148006
928014677,0.968150,-0.066456,0.151014
928035280,1.021661,0.031910,0.198496
928055884,1.073592,-0.018643,0.153397
928076487,1.073592,-0.018643,0.153397
928097090,1.074468,-0.019733,0.058944
928117694,1.075286,0.029544,0.058320
928138297,1.540517,-0.070689,0.498141
928158902,1.380479,-0.416697,0.214638
928179504,0.912508,-0.212463,0.245834
928200108,1.073860,0.131911,0.387658
928220714,1.023185,0.231195,0.384906
928241317,0.865374,0.234480,0.474848
928261921,0.757858,0.088659,0.520938
928282523,0.755840,-0.059714,0.475584
928303125,0.807333,-0.109722,0.477711
928323729,0.858009,-0.209006,0.480463
