Timestamp (us),X (a.u.),Y (a.u.),Z (a.u.)
930038163,-1.056219,-0.063745,-0.015764
930087093,-1.038572,-0.063144,0.004998
930136030,-1.046880,-0.073280,-0.025604
930184962,-1.047420,-0.072592,-0.005106
930233899,-1.038039,-0.072976,-0.015235
930282836,-1.046634,-0.082772,-0.035577
930331768,-1.046604,-0.073623,-0.035859
930380706,-1.055115,-0.065116,-0.056781
930429633,-1.045692,-0.056349,-0.067188
930478563,-1.045170,-0.066183,-0.087409
930527505,-1.045121,-0.047887,-0.087974
930576448,-1.026844,-0.020527,-0.088554
930625394,-1.035876,-0.002185,-0.089249
930674335,-1.045706,0.026334,-0.059468
930723273,-1.036167,0.080842,-0.071276
930772211,-1.036585,0.118123,-0.051898
930821140,-1.045753,0.182556,-0.043743
930870073,-1.017831,0.209187,-0.064699
930919007,-1.027404,0.228211,-0.044892
930967950,-1.017056,0.272542,-0.087179
931016881,-1.007596,0.299603,-0.098144
931065817,-0.997779,0.353774,-0.120212
931114749,-0.969204,0.407162,-0.162511
931163676,-0.941231,0.452099,-0.184041
931212608,-0.921315,0.477419,-0.246190
931261542,-0.892616,0.484716,-0.297332
931310478,-0.882158,0.473794,-0.348124
931359412,-0.880525,0.462582,-0.409315
931408343,-0.869882,0.433048,-0.469954
931457277,-0.858972,0.394003,-0.540412
931506205,-0.821077,0.355185,-0.600417
931555138,-0.801597,0.325933,-0.650507
931604073,-0.783015,0.279417,-0.669425
931653011,-0.782230,0.260082,-0.699285
931701939,-0.791449,0.223532,-0.698377
931750872,-0.782189,0.195701,-0.708001
931799810,-0.781930,0.186208,-0.717710
931848740,-0.754134,0.176243,-0.737629
931897666,-0.773083,0.195656,-0.707606
931946594,-0.772781,0.204463,-0.718230
931995518,-0.782241,0.177402,-0.707263
932044448,-0.763416,0.204078,-0.728442
932093381,-0.763631,0.222719,-0.718750
932142315,-0.763412,0.204077,-0.728352
932191244,-0.763412,0.204077,-0.728352
932240180,-0.764051,0.177315,-0.706911
932289119,-0.781776,0.149269,-0.726837
932338045,-0.781836,0.130971,-0.726274
932386983,-0.754194,0.157945,-0.737066
932435923,-0.773247,0.149910,-0.706461
932484855,-0.772928,0.158717,-0.716733
932533782,-0.772894,0.167867,-0.716926
932631638,-0.773143,0.177358,-0.707043
932680570,-0.772841,0.186165,-0.717667
932729510,-0.772868,0.177015,-0.717296
932778445,-0.763476,0.185779,-0.727879
932827381,-0.763809,0.167823,-0.716971
932876322,-0.763192,0.185436,-0.737951
932925261,-0.754375,0.185735,-0.727566
932974195,-0.763196,0.185436,-0.738043
933023132,-0.763503,0.176629,-0.727507
933072060,-0.745290,0.185692,-0.727614
933120990,-0.754383,0.185735,-0.727746
933169926,-0.754042,0.203691,-0.738474
933218863,-0.754375,0.185735,-0.727566
933267791,-0.744738,0.185006,-0.748126
933316722,-0.753797,0.194199,-0.748446
933365656,-0.754103,0.185392,-0.737911
933414584,-0.754372,0.185735,-0.727476
933463517,-0.754099,0.185392,-0.737819
933512449,-0.744969,0.194497,-0.737784
933561376,-0.754130,0.176243,-0.737537
933610307,-0.745249,0.194840,-0.727625
933659234,-0.754375,0.185735,-0.727566
933708163,-0.754099,0.185392,-0.737819
933757095,-0.745528,0.195183,-0.717462
933854950,-0.754678,0.176929,-0.716942
933903890,-0.754372,0.185735,-0.727476
933952823,-0.763499,0.176629,-0.727417
934001760,-0.763771,0.176972,-0.717075
934050690,-0.763525,0.167481,-0.727045
934099626,-0.763283,0.157989,-0.737106
934148566,-0.763034,0.148497,-0.746985
934197496,-0.763590,0.149182,-0.726572
934246443,-0.754735,0.158631,-0.716290
934295386,-0.763249,0.167138,-0.737296
934344318,-0.763529,0.167480,-0.727135
934393260,-0.763555,0.158332,-0.726763
934442204,-0.772928,0.158717,-0.716733
934491147,-0.763835,0.158674,-0.716601
934540092,-0.772342,0.167181,-0.737429
934589030,-0.763805,0.167823,-0.716882
934637970,-0.754467,0.158288,-0.726721
934686901,-0.772626,0.167524,-0.727358
934735845,-0.763551,0.158332,-0.726673
934784783,-0.763525,0.167481,-0.727045
934833719,-0.763548,0.158332,-0.726583
934931596,-0.762728,0.157304,-0.757518
934980537,-0.754187,0.157946,-0.736882
935029477,-0.762977,0.166795,-0.747641
935078421,-0.772376,0.158032,-0.737239
935127364,-0.763559,0.158331,-0.726853
935176305,-0.763314,0.148839,-0.736825
935225246,-0.763249,0.167138,-0.737296
935274184,-0.772656,0.158374,-0.727076
935323132,-0.772954,0.149569,-0.716363
935372071,-0.763555,0.158332,-0.726763
935421007,-0.763276,0.157989,-0.736923
935469947,-0.754187,0.157946,-0.736882
935518891,-0.764103,0.159017,-0.706173
935567838,-0.754463,0.158288,-0.726631
935616780,-0.773200,0.159060,-0.706393
935665722,-0.754463,0.158288,-0.726631
935714659,-0.754497,0.149139,-0.726439
935763596,-0.753941,0.148454,-0.746852
935812539,-0.762996,0.157647,-0.747080
935861482,-0.754777,0.149481,-0.716275
935910422,-0.754467,0.158288,-0.726721
935959359,-0.754160,0.167094,-0.737256
936008308,-0.753662,0.148112,-0.757009
