Timestamp (us),X (g),Y (g),Z (g)
922391035,-0.945479,0.329061,-0.017150
922411251,-0.946092,0.278510,-0.068309
922431468,-0.945809,0.328933,-0.119788
922451685,-0.996999,0.228512,-0.017776
922471902,-0.945927,0.278574,-0.016990
922492120,-1.047953,0.228808,-0.121361
922512339,-1.048236,0.178385,-0.069882
922532557,-0.996716,0.278934,-0.069256
922552776,-0.946092,0.278510,-0.068309
922572994,-0.997164,0.228447,-0.069095
922593210,-1.047340,0.279359,-0.070203
922613428,-0.998060,0.127473,-0.068775
922633646,-0.946823,0.177600,-0.016669
922653864,-0.947106,0.127177,0.034811
922674082,-0.946092,0.278510,-0.068309
922694300,-0.996881,0.278870,-0.120575
922714518,-0.996386,0.279063,0.033383
922734735,-0.947106,0.127177,0.034811
922754952,-0.997895,0.127537,-0.017455
922775169,-0.946375,0.228087,-0.016829
922795387,-1.098248,0.229360,-0.019670
922815605,-0.997282,0.178089,0.033703
922835822,-1.047906,0.178513,0.032757
922856040,-0.997730,0.127602,0.033864
922876257,-0.998343,0.077050,-0.017295
922896475,-1.049250,0.027052,0.033238
922916693,-0.999074,-0.023860,0.034345
922936912,-0.947389,0.076754,0.086290
922957129,-0.947106,0.127177,0.034811
922977346,-1.048354,0.128026,0.032917
922997564,-1.049416,0.026988,-0.018081
923017781,-0.998791,0.026563,-0.017135
923037999,-1.050359,-0.023692,-0.171878
923058216,-1.100323,-0.023011,0.032451
923078432,-0.895986,0.126945,0.189715
923098650,-0.894642,0.278407,0.189234
923118867,-0.945432,0.278767,0.136968
923139084,-0.946658,0.177664,0.034650
923159301,-0.997447,0.178024,-0.017616
923179520,-0.946658,0.177664,0.034650
923199737,-0.946658,0.177664,0.034650
923219957,-0.946658,0.177664,0.034650
923240175,-0.947672,0.026331,0.137770
923260393,-0.998744,-0.023731,0.136983
923280612,-0.998697,-0.074026,0.291101
923300831,-0.998697,-0.074026,0.291101
923321050,-1.047883,-0.022729,0.597908
923341271,-1.148472,-0.021623,0.801291
923361489,-1.301571,-0.121453,0.696133
923381713,-1.502818,0.132295,0.383629
923401939,-1.600176,0.738411,-0.082061
923422162,-2.004322,0.893075,-0.244075
923442386,-1.906421,0.589047,-0.446495
923462612,-1.704490,0.486503,-0.339749
923482837,-1.498903,0.888510,-0.491202
923503063,-1.395579,1.140032,-0.541429
923523289,-1.346016,1.038569,-0.591481
923543514,-1.248965,0.583273,-0.639463
923563732,-1.197609,0.683758,-0.690156
923583947,-0.943757,0.782546,-0.737061
923604163,-0.588207,0.930972,-0.782234
923624379,-0.386724,0.777942,-0.675327
923644597,-0.033981,0.573087,-0.616739
923664814,0.268751,0.419208,-0.507938
923685031,0.420223,0.317153,-0.350819
923705247,0.470612,0.216011,-0.144275
923725469,0.419869,0.166077,-0.042424
923745694,0.469597,0.064679,-0.041156
923765918,0.418855,0.014744,0.060696
923786144,0.368679,0.065656,0.059589
923806367,0.267430,0.066505,0.057695
923826592,0.116005,0.118265,0.054694
923846816,-0.034406,0.321358,-0.051426
923867041,-0.133579,0.574578,-0.105441
923887266,-0.131787,0.776526,-0.106083
923907491,-0.282363,0.979555,-0.263522
923927717,-0.485473,0.930701,-0.318468
923947942,-0.486535,0.829663,-0.369466
923968162,-0.537159,0.830087,-0.370413
923988380,-0.537159,0.830087,-0.370413
924008599,-0.537772,0.779536,-0.421572
924028817,-0.488327,0.627715,-0.368825
924049036,-0.386913,0.626930,-0.315612
924069255,-0.337633,0.475044,-0.314184
924089474,-0.235323,0.575234,-0.261292
924109693,-0.234592,0.676144,-0.312932
924129911,-0.387691,0.576315,-0.418090
924150128,-0.488775,0.577228,-0.368664
924170347,-0.692333,0.477887,-0.423450
924190566,-0.793299,0.529159,-0.476823
924210784,-0.943663,0.681957,-0.428826
924231003,-1.093130,0.935730,-0.381149
924251220,-1.245004,0.937003,-0.383990
924271448,-1.347997,0.685609,-0.231124
924291655,-1.298670,0.483429,-0.075578
924311873,-1.249107,0.381966,-0.125630
924332091,-1.249225,0.331608,-0.022831
924352309,-1.451887,0.333241,-0.077938
924372528,-1.501285,0.434768,0.023433
924392746,-1.351322,0.181188,0.129714
924412964,-1.199167,0.230338,0.081075
924433182,-1.252432,-0.122455,0.235208
924453401,-1.655564,-0.168648,0.946262
924473618,-1.248801,0.231147,0.388043
924493836,-0.590236,0.276117,0.400191
924514054,-0.642700,0.124888,0.245768
924534272,-0.897661,-0.024644,0.087558
924554490,-1.101502,-0.174408,0.084252
924574709,-1.049699,-0.023435,0.033398
924594927,-0.995938,0.329550,0.033222
924615145,-0.892284,0.581201,0.085633
924635364,-0.942909,0.581625,0.084686
924655585,-0.994877,0.430588,0.084220
924675811,-1.048802,0.077539,0.033077
924696037,-0.999239,-0.023924,-0.016974
924716264,-1.099875,0.027476,0.032291
924736490,-0.947389,0.076754,0.086290
924756715,-0.948285,-0.024220,0.086611
924776941,-0.947955,-0.024091,0.189249
924797166,-0.949464,-0.175617,0.138411
924817390,-0.999145,-0.124513,0.291261
924837615,-0.948238,-0.074514,0.240729
924857840,-0.947955,-0.024091,0.189249
924878066,-0.999027,-0.074154,0.188463
924898291,-0.897897,-0.125362,0.293155
924918516,-1.001385,-0.376948,0.292063
924938741,-1.053472,-0.578344,0.394396
924958966,-1.150806,-0.173470,0.493858
924979191,-1.299755,0.231443,0.284458
924999416,-1.703005,0.487081,0.122124
925019640,-1.856552,0.336765,0.017126
925039865,-1.403833,0.080253,-0.178827
925060090,-0.998319,0.227998,-0.428329
925080314,-0.542181,0.375318,-0.676884
925100540,-0.286819,0.625632,-0.672952
925120766,-0.185642,0.524130,-0.414142
925140990,-0.185076,0.624976,-0.517101
925161216,-0.235983,0.574977,-0.466569
925181440,-0.339920,0.272904,-0.467500
925201664,-0.442065,0.172778,-0.469073
925221889,-0.643501,0.275514,-0.421862
925242114,-0.946516,0.378970,-0.479183
925262341,-1.198860,0.431708,-0.381439
925282565,-1.043355,0.784037,-0.225764
925302790,-0.837674,1.085454,-0.068982
925323013,-0.585496,1.032652,-0.218044
925343237,-0.791201,0.580288,0.036208
925363461,-1.547807,0.638040,0.740312
925383683,-1.500955,0.434896,0.126071
925403907,-0.796129,0.024930,0.037972
925424131,-0.487455,0.577741,0.041889
925444354,-0.788960,0.832723,0.035406
925464578,-1.045053,0.481500,0.083113
925484803,-1.150499,0.027901,0.031344
925505029,-1.100936,-0.073562,-0.018707
925525254,-0.949393,-0.074964,-0.118505
925545480,-0.999239,-0.023924,-0.016974
925565704,-0.946493,0.177728,0.085969
925585929,-0.996504,0.228704,0.136181
925606154,-0.998296,0.026756,0.136823
925626380,-1.050430,-0.124345,0.085038
925646605,-0.999357,-0.074282,0.085824
925666830,-0.998791,0.026563,-0.017135
925687056,-0.998343,0.077050,-0.017295
925707282,-0.999074,-0.023860,0.034345
925727507,-1.101549,-0.124113,-0.069866
925747732,-1.050925,-0.124538,-0.068919
925767957,-1.100700,0.027155,-0.224305
925788182,-0.997329,0.228383,-0.120414
925808407,-0.945031,0.379548,-0.017311
925828631,-0.946941,0.127241,0.086130
925848857,-0.948686,-0.125001,0.240889
925869083,-0.900137,-0.377797,0.293957
925889307,-1.000819,-0.276102,0.189104
925909533,-1.150499,0.027901,0.031344
925929761,-1.403880,0.130547,-0.332945
925949981,-1.404493,0.079996,-0.384104
925970204,-1.203387,-0.022868,-0.533953
925990420,-1.053848,-0.175988,-0.838546
926010637,-0.850785,-0.076840,-0.937718
926030857,-0.696955,0.123899,-0.884200
926051077,-0.793841,0.579260,-0.784899
926071296,-0.940573,1.085661,-0.584066
926091516,-0.838500,1.085133,-0.325577
926111735,-0.741684,0.529119,-0.167962
926131954,-0.897755,0.075945,-0.220678
926152174,-0.848686,-0.025711,-0.424687
926172392,-0.845432,0.378057,-0.528608
926192610,-0.738477,0.983182,-0.426001
926212827,-0.530509,1.486740,-0.115903
926233046,-0.686321,0.933041,0.190936
926253264,-0.836330,1.236916,-0.069463
926273482,-1.091716,0.835655,0.337639
926293701,-1.201737,-0.022226,-0.020762
926334139,-1.056348,-0.680088,-0.221112
