Timestamp (us),X (g),Y (g),Z (g)
923339120,-0.519887,-0.647297,0.680733
923360375,-0.986767,-0.535779,0.764163
923381629,-1.096423,-0.830271,0.763788
923402883,-2.374837,-1.933234,1.371059
923424138,-0.898626,-1.180740,0.967068
923445392,-1.314361,-1.070182,1.100583
923466646,-1.156653,-0.775254,1.345605
923487901,-1.102795,-0.677526,1.346212
923509156,-1.048752,-0.729750,1.153516
923530410,-0.990057,-0.584250,0.910503
923551664,-1.090791,-0.383209,0.954573
923572918,-1.189008,-0.133348,0.900944
923594173,-0.919532,0.205337,0.710676
923615428,-0.814146,0.202021,0.616287
923636684,-0.649674,0.443939,0.375326
923657940,-0.387954,0.386478,0.188414
923679195,-0.176411,0.379496,-0.049004
923700451,-0.018529,0.324653,-0.238808
923721706,0.244357,0.366578,-0.377919
923742962,0.297627,0.314703,-0.521974
923764216,0.347803,0.264224,-0.471469
923785470,0.345864,0.165188,-0.470630
923806724,0.393524,0.065889,-0.322424
923827980,0.179845,-0.076032,-0.132388
923849235,0.074263,-0.122583,-0.086220
923870490,-0.237633,-0.014644,0.050187
923891746,-0.552623,0.094692,0.381154
923913002,-0.710897,0.049800,0.474517
923934260,-0.868201,0.054426,0.567460
923955517,-0.920894,0.056084,0.614654
923976771,-0.970677,0.206297,0.660590
923998026,-0.866839,0.203679,0.663482
924019281,-0.712443,0.050498,0.571797
924040535,-0.606285,0.046832,0.428768
924061790,-0.501673,0.043865,0.383020
924104299,-0.294966,-0.010890,0.389222
924125553,-0.143086,-0.212891,0.395238
924146806,-0.093683,-0.263020,0.494383
924168060,-0.096973,-0.311491,0.640723
924189316,-0.151212,-0.309135,0.785198
924210570,-0.311610,-0.303112,1.072702
924231825,-0.421451,-0.447652,1.265629
924253080,-0.372048,-0.497781,1.364775
924274335,-0.689184,-0.737169,1.406838
924295588,-0.632233,-0.640838,1.212884
924316842,-0.474351,-0.695681,1.023080
924338097,-0.633017,-0.840308,1.020001
924359353,-0.313180,-0.702052,0.686936
924380608,-0.625861,-0.793583,0.630460
924401862,-1.197549,-0.728965,0.711417
924423118,-0.935229,-0.437004,0.910690
924444374,-2.000889,-0.648287,2.294437
924465629,-0.361013,-0.252983,0.973556
924486885,-0.514266,-0.400055,0.629996
924508140,-0.414306,-0.600746,0.634565
924529396,-0.566185,-0.398745,0.628550
924550647,-0.620043,-0.496473,0.627943
924571898,-0.464286,-0.500400,0.632281
924593148,-0.409458,-0.353155,0.632468
924614404,-0.461181,-0.301978,0.679243
