Timestamp (us),X (g),Y (g),Z (g)
927144600,-1.725172,-0.365561,0.324918
927164962,-1.311724,-0.433199,-0.277746
927185326,-1.099797,-0.027814,-0.479672
927205688,-0.944606,0.123833,-0.475511
927226050,-0.794421,0.072294,-0.263876
927246413,-0.692730,0.123303,-0.157778
927266774,-0.591254,0.122101,-0.102723
927287136,-0.590088,0.278029,-0.001048
927307496,-0.643587,0.177391,0.100889
927327859,-0.747132,0.181424,0.251658
927348223,-0.590906,0.331657,0.152907
927368585,-0.538141,0.380791,0.051382
927388950,-0.589524,0.539797,0.305625
927409313,-0.841354,0.802803,0.346022
927429682,-1.097587,0.756782,0.388893
927450041,-1.000214,0.393633,0.343923
927470404,-0.843084,0.385106,-0.062327
927490769,-1.860077,0.610228,-0.099966
927511132,-1.492311,1.323896,-0.144600
927531497,-0.633143,0.688189,-0.211972
927551862,-0.134620,-0.198353,-0.289877
927572227,-0.444136,-0.292800,-0.094025
927592592,-1.197650,-0.031565,-0.894919
927612960,-1.406811,-0.020668,-0.387557
927633326,-1.050655,0.026273,-0.221005
927653691,-0.947712,0.128079,-0.166775
927674057,-0.998190,0.128327,-0.220031
927694423,-0.948662,0.024363,-0.217406
927714789,-1.050137,0.025565,-0.272461
927735154,-0.997673,0.127619,-0.271487
927755520,-0.944475,0.281177,-0.270925
927775886,-0.946677,0.126664,-0.269687
927796252,-0.895680,0.125709,-0.267888
927816613,-0.946159,0.125956,-0.321143
927836979,-0.945943,0.178168,-0.270100
927857342,-0.945425,0.177461,-0.321556
927877705,-0.893478,0.280222,-0.269125
927898070,-0.895981,0.178629,-0.165388
927918435,-0.893996,0.280930,-0.217669
927938801,-0.893780,0.333142,-0.166626
927959176,-0.894297,0.333849,-0.115170
927979542,-0.895031,0.282345,-0.114757
927999909,-0.893563,0.385354,-0.115582
928020276,-0.995989,0.282840,-0.221268
928040642,-0.997974,0.180539,-0.168987
928061009,-0.948229,0.128787,-0.115319
928081376,-0.997974,0.180539,-0.168987
928101742,-1.050222,0.130697,-0.118918
928122108,-1.101736,0.132360,-0.069261
928142472,-1.099751,0.234661,-0.121542
928162837,-1.301535,0.392995,-0.129978
928183203,-1.198592,0.494802,-0.075748
928203567,-1.199843,0.444005,-0.023879
928223933,-1.255845,0.241773,0.181795
928264665,-0.998059,0.285671,-0.015444
928285031,-0.846236,0.126877,-0.111720
928305395,-0.998623,0.023903,-0.322118
928325760,-1.253389,0.080891,-0.280071
928346125,-1.507938,0.190091,-0.186982
928366489,-1.304169,0.134058,-0.230827
928386856,-1.150879,0.078273,-0.327929
928407222,-1.152346,-0.024736,-0.327104
928427588,-1.102300,-0.129408,-0.375935
928447954,-0.949311,-0.132273,-0.370537
928468320,-0.794854,-0.032130,-0.365963
928488686,-0.745109,-0.083882,-0.312295
928509061,-0.594321,-0.241261,-0.305660
928529414,-0.545310,-0.344517,-0.251579
928549777,-0.546863,-0.342394,-0.097211
928570140,-0.598377,-0.340732,-0.047554
928590504,-0.747697,-0.080344,-0.055015
928610868,-1.049611,0.654941,0.545886
928631230,-0.975177,2.039652,0.176356
928651594,-1.020782,2.085743,-0.288960
928671960,-0.946715,0.494271,0.241986
928692328,-0.644800,-0.241013,-0.358915
928712694,-1.473303,-0.996174,-0.227151
928733061,-1.731815,-0.461493,0.840304
928753428,-0.944428,0.543653,0.087205
928773794,-0.726855,0.678777,-1.038867
928794158,-0.991679,0.066915,-0.940003
928814523,-1.002895,-0.127780,-0.115056
928834890,-0.845935,0.073957,-0.214220
928855252,-1.048368,0.075655,-0.375786
928875606,-0.997889,0.075407,-0.322530
928895961,-0.844900,0.072542,-0.317132
928916318,-0.894127,0.123586,-0.422256
928936675,-0.946159,0.125956,-0.321143
928957041,-0.998708,0.129034,-0.168575
928977406,-0.948963,0.077282,-0.114907
928997771,-0.845935,0.073957,-0.214220
929018134,-0.947194,0.127372,-0.218231
929038497,-0.946978,0.179584,-0.167188
929058862,-0.946028,0.283300,-0.116557
929079227,-0.997024,0.284255,-0.118356
929099593,-0.995255,0.334345,-0.221681
929119959,-0.995989,0.282840,-0.221268
929140326,-0.946244,0.231088,-0.167600
929160691,-0.947495,0.180291,-0.115732
929181058,-0.999225,0.129742,-0.117119
929201423,-0.998708,0.129034,-0.168575
929221789,-0.998708,0.129034,-0.168575
929242157,-0.997673,0.127619,-0.271487
929262520,-0.947194,0.127372,-0.218231
929282884,-0.996723,0.231336,-0.220856
929303248,-1.050222,0.130697,-0.118918
929343972,-0.999009,0.181954,-0.066075
929364337,-1.050006,0.182909,-0.067874
929384699,-1.050956,0.079193,-0.118505
929405061,-1.052339,-0.128948,-0.271224
929425423,-1.054456,-0.388593,-0.423529
929445787,-1.002208,-0.338751,-0.473598
929466149,-0.948878,-0.027849,-0.268450
929486512,-0.896499,0.179336,-0.113932
929506874,-0.896282,0.231548,-0.062889
929527234,-0.896499,0.179336,-0.113932
929547596,-0.845502,0.178381,-0.112133
929567959,-0.897233,0.127832,-0.113520
929588322,-0.744460,0.072754,-0.159165
929608683,-0.798909,-0.131601,-0.107858
929629045,-0.850037,-0.287990,-0.314244
929649408,-1.306587,-0.072667,-0.280633
929669772,-1.399989,0.495084,-0.340226
929690134,-0.887824,0.640046,-0.323469
929710496,-0.950431,-0.025726,-0.114082
929730859,-1.003412,-0.127072,-0.063600
929751223,-0.897665,0.023408,-0.215607
929771588,-0.894645,0.124294,-0.370800
929791953,-0.896414,0.074204,-0.267475
929812316,-0.948446,0.076575,-0.166363
929832680,-1.050956,0.079193,-0.118505
929853043,-0.999225,0.129742,-0.117119
929873406,-0.948229,0.128787,-0.115319
929893771,-0.945943,0.178168,-0.270100
929914137,-0.894946,0.177213,-0.268300
929934500,-0.896198,0.126416,-0.216432
929954864,-0.998407,0.076115,-0.271074
929975228,-0.947410,0.075160,-0.269275
929995593,-0.999442,0.077530,-0.168162
930036322,-0.998190,0.128327,-0.220031
930056686,-0.998924,0.076822,-0.219618
930077051,-0.947928,0.075867,-0.217819
930097415,-0.947194,0.127372,-0.218231
930117776,-0.948229,0.128787,-0.115319
930138140,-0.947712,0.128079,-0.166775
930158503,-0.946677,0.126664,-0.269687
930178869,-0.948229,0.128787,-0.115319
930199234,-0.896715,0.127124,-0.164976
930219599,-0.948446,0.076575,-0.166363
930239966,-0.999442,0.077530,-0.168162
930260333,-0.998924,0.076822,-0.219618
930280696,-0.947928,0.075867,-0.217819
930301062,-0.897449,0.075620,-0.164563
930321429,-0.998924,0.076822,-0.219618
930341795,-0.947410,0.075160,-0.269275
930362157,-0.999442,0.077530,-0.168162
930382521,-0.948446,0.076575,-0.166363
930402886,-0.948446,0.076575,-0.166363
930423251,-0.947194,0.127372,-0.218231
930443617,-0.944691,0.228965,-0.321968
930463984,-0.892443,0.278807,-0.372037
930484350,-0.892745,0.331727,-0.269538
930504718,-0.945943,0.178168,-0.270100
930525083,-0.946978,0.179584,-0.167188
930545448,-0.948963,0.077282,-0.114907
930565815,-0.999225,0.129742,-0.117119
930586178,-0.946460,0.178876,-0.218644
930606541,-0.946460,0.178876,-0.218644
